,id,poster_path,adult,overview,release_date,genre_ids,original_title,original_language,title,backdrop_path,popularity,vote_count,video,vote_average,media_type,poster_path_drop,adult_drop,overview_drop,release_date_drop,genre_ids_drop,original_title_drop,original_language_drop,title_drop,backdrop_path_drop,popularity_drop,vote_count_drop,video_drop,vote_average_drop,media_type_drop
96,604578,/7mj4FVZHZBTNh8687wtYocECRg8.jpg,False,"Mara Carlyle es una estudiante que está en su último año de instituto. Su vida es de lo más normal hasta que un día Katelyn Ogden explota de forma inesperada. Pronto otros compañeros siguen su misma suerte sin ninguna explicación. Mara y su amiga no solo se enfrentan a los típicos problemas adolescentes, sino que ahora corren el riesgo de estallar en cualquier momento. ¿Podrán llegar a la graduación de una pieza?",2020-10-02,"[35, 27]",Spontaneous,en,Espontánea,/sjQepwkDKxle9sIhGuDX6A9MdcW.jpg,13.477,443,False,6.9,movie,/7mj4FVZHZBTNh8687wtYocECRg8.jpg,False,"Mara Carlyle es una estudiante que está en su último año de instituto. Su vida es de lo más normal hasta que un día Katelyn Ogden explota de forma inesperada. Pronto otros compañeros siguen su misma suerte sin ninguna explicación. Mara y su amiga no solo se enfrentan a los típicos problemas adolescentes, sino que ahora corren el riesgo de estallar en cualquier momento. ¿Podrán llegar a la graduación de una pieza?",2020-10-02,"[35, 27]",Spontaneous,en,Espontánea,/sjQepwkDKxle9sIhGuDX6A9MdcW.jpg,13.477,443,False,6.9,movie
97,8869,/jLnORP1sNIxjHvfG7m6zsqgMVTP.jpg,False,"Un barril de desperdicio tóxico cayendo accidentalmente a un lago en las cercanías de un pequeño pueblo en Arizona, Estados Unidos. El material afecta paulatinamente a la fauna local, incluyendo los insectos que un entomólogo usa para alimentar a las exóticas arañas que mantiene en su museo como débil atracción de turistas. Las arañas comienzan a crecer. La sheriff Parker y un grupo de vecinos encabezados por Chris McCormack, dueño de las minas locales, tendrán que enfrentarse a la amenaza arácnida para salvar lo que quede de la pequeña comunidad",2002-07-17,"[28, 35, 27, 53]",Eight Legged Freaks,en,Arac Attack,/4QeKdd8mkzEIjOWUYJ5UaeZSLom.jpg,15.748,1033,False,5.7,movie,/jLnORP1sNIxjHvfG7m6zsqgMVTP.jpg,False,"Un barril de desperdicio tóxico cayendo accidentalmente a un lago en las cercanías de un pequeño pueblo en Arizona, Estados Unidos. El material afecta paulatinamente a la fauna local, incluyendo los insectos que un entomólogo usa para alimentar a las exóticas arañas que mantiene en su museo como débil atracción de turistas. Las arañas comienzan a crecer. La sheriff Parker y un grupo de vecinos encabezados por Chris McCormack, dueño de las minas locales, tendrán que enfrentarse a la amenaza arácnida para salvar lo que quede de la pequeña comunidad",2002-07-17,"[28, 35, 27, 53]",Eight Legged Freaks,en,Arac Attack,/4QeKdd8mkzEIjOWUYJ5UaeZSLom.jpg,15.748,1033,False,5.7,movie
98,18238,/3IROnPMgDnI1TYQ4PZBB0nn6CwX.jpg,False,"Dos chicos se pierden en un lugar que está habitado por vampiresas lesbianas. Éstas necesitan sacrificar a estos dos chicos para recuperar su libertad, dado que fueron esclavizadas por la reina vampiresa Carmilla. Como Jimmy, uno de los chicos, es el nieto del barón que ejecutó a esta reina, si lo matan, pueden resucitar a la vampiresa y conseguir que dicho encantamiento se disuelva.",2009-03-16,"[27, 35]",Lesbian Vampire Killers,en,Lesbian Vampire Killers,/a8fsH9jUuJbT2PKCzjZuWb47eUU.jpg,14.493,328,False,5.3,movie,/3IROnPMgDnI1TYQ4PZBB0nn6CwX.jpg,False,"Dos chicos se pierden en un lugar que está habitado por vampiresas lesbianas. Éstas necesitan sacrificar a estos dos chicos para recuperar su libertad, dado que fueron esclavizadas por la reina vampiresa Carmilla. Como Jimmy, uno de los chicos, es el nieto del barón que ejecutó a esta reina, si lo matan, pueden resucitar a la vampiresa y conseguir que dicho encantamiento se disuelva.",2009-03-16,"[27, 35]",Lesbian Vampire Killers,en,Lesbian Vampire Killers,/a8fsH9jUuJbT2PKCzjZuWb47eUU.jpg,14.493,328,False,5.3,movie
99,16281,/4SoyTCEpsgLjX6yAyMsx3AsAyRQ.jpg,False,"Cinco historias de terror creadas por Stephen King, enmarcadas dentro de las páginas de un cómic que un insensible padre le ha tirado a su hijo a la basura.",1982-11-12,"[27, 35]",Creepshow,en,Creepshow,/8aqTmCHLkktH7RZNALeaOMneHSl.jpg,18.938,847,False,6.9,movie,/4SoyTCEpsgLjX6yAyMsx3AsAyRQ.jpg,False,"Cinco historias de terror creadas por Stephen King, enmarcadas dentro de las páginas de un cómic que un insensible padre le ha tirado a su hijo a la basura.",1982-11-12,"[27, 35]",Creepshow,en,Creepshow,/8aqTmCHLkktH7RZNALeaOMneHSl.jpg,18.938,847,False,6.9,movie
100,667141,/c3SbZPZPOfGMHq7DB7FnTIMQKuY.jpg,False,Los cuerpos comienzan a acumularse cuando una enfermera drogadicta y su prima intentan encontrar un riñón de reemplazo para un traficante de órganos,2020-10-02,"[53, 27, 35, 80]",12 Hour Shift,en,12 Hour Shift,/2LL1jHtNKJhTDc3tA1difsAnLui.jpg,22.236,190,False,5.4,movie,/c3SbZPZPOfGMHq7DB7FnTIMQKuY.jpg,False,Los cuerpos comienzan a acumularse cuando una enfermera drogadicta y su prima intentan encontrar un riñón de reemplazo para un traficante de órganos,2020-10-02,"[53, 27, 35, 80]",12 Hour Shift,en,12 Hour Shift,/2LL1jHtNKJhTDc3tA1difsAnLui.jpg,22.236,190,False,5.4,movie
101,18011,/nw35krNioK4SobkU94qmOzjwiD4.jpg,False,"Tras un largo y dorado letargo, el Leprechaun es devuelto a la vida por unos raperos torpes que quieren un trampolín para su carrera musical. Cuando Butch, Postmaster P y Stray Bullet saquean el estudio del rey local del hip-hop para financiar su maqueta, los tres dan sin querer con el secreto del éxito de Mack Daddy: una flauta mágica. Sus conciertos se convierten en oro instantáneamente pero un Leprechaun sediento de sangre y un airado Mack Daddy van tras ellos, dejando una estela de destrucción salpicada de rimas políticamente incorrectas...",2000-03-28,"[27, 35]",Leprechaun in the Hood,en,Leprechaun 5: La maldición,/8HgPnuTTsyLNw7oeLFwP79NMfip.jpg,21.657,183,False,5.0,movie,/nw35krNioK4SobkU94qmOzjwiD4.jpg,False,"Tras un largo y dorado letargo, el Leprechaun es devuelto a la vida por unos raperos torpes que quieren un trampolín para su carrera musical. Cuando Butch, Postmaster P y Stray Bullet saquean el estudio del rey local del hip-hop para financiar su maqueta, los tres dan sin querer con el secreto del éxito de Mack Daddy: una flauta mágica. Sus conciertos se convierten en oro instantáneamente pero un Leprechaun sediento de sangre y un airado Mack Daddy van tras ellos, dejando una estela de destrucción salpicada de rimas políticamente incorrectas...",2000-03-28,"[27, 35]",Leprechaun in the Hood,en,Leprechaun 5: La maldición,/8HgPnuTTsyLNw7oeLFwP79NMfip.jpg,21.657,183,False,5.0,movie
102,9825,/99VBWFq4ekkP2kjIkYaUH8YSbyx.jpg,False,"Cuando un hombre es comido vivo por una criatura desconocida, el guardián local se une con una paleontóloga de Nueva York para encontrar a la bestia.  Añade a la mezcla un filántropo excéntrico con una inclinación por los cocodrilos y...ya lo tenemos!.  Este lago remoto y tranquilo es de repente el foco de una intensa búsqueda de un cocodrilo con un gusto por los animales vivos....y las personas!",1999-07-16,"[27, 35, 28, 878, 53]",Lake Placid,en,Mandíbulas,/pbASW9fGXms2u3Y6LyYUQPqaSlU.jpg,17.455,977,False,5.9,movie,/99VBWFq4ekkP2kjIkYaUH8YSbyx.jpg,False,"Cuando un hombre es comido vivo por una criatura desconocida, el guardián local se une con una paleontóloga de Nueva York para encontrar a la bestia.  Añade a la mezcla un filántropo excéntrico con una inclinación por los cocodrilos y...ya lo tenemos!.  Este lago remoto y tranquilo es de repente el foco de una intensa búsqueda de un cocodrilo con un gusto por los animales vivos....y las personas!",1999-07-16,"[27, 35, 28, 878, 53]",Lake Placid,en,Mandíbulas,/pbASW9fGXms2u3Y6LyYUQPqaSlU.jpg,17.455,977,False,5.9,movie
103,30785,/bseeUdbDcZpc8MXZmFF3Q1YcbXD.jpg,False,"Un grupo de cuatro jovencitas se queda toda la noche en una casa con la intención de obtener una cantidad de dinero. Pero un hombre aparece en la casa dejando un libro en ella. Las jóvenes lo examinan, pero pronto los dibujos del mismo comienzan a cobrar vida... Ahora, deberán devolverlos a su lugar original.",1992-01-08,"[35, 27, 16]",Evil Toons,en,Dibujos maléficos,/AnSF1AoSRXSUMTPxPMpt26KVecV.jpg,15.323,88,False,4.9,movie,/bseeUdbDcZpc8MXZmFF3Q1YcbXD.jpg,False,"Un grupo de cuatro jovencitas se queda toda la noche en una casa con la intención de obtener una cantidad de dinero. Pero un hombre aparece en la casa dejando un libro en ella. Las jóvenes lo examinan, pero pronto los dibujos del mismo comienzan a cobrar vida... Ahora, deberán devolverlos a su lugar original.",1992-01-08,"[35, 27, 16]",Evil Toons,en,Dibujos maléficos,/AnSF1AoSRXSUMTPxPMpt26KVecV.jpg,15.323,88,False,4.9,movie
104,287903,/huGfqEsDxpJakHPEEn9UxQTWsrV.jpg,False,"El espíritu de la Navidad simboliza la unión familiar y en la generosidad, pero cuando Max ve que su familia se resquebraja pierde la fe en estos valores. Esto despertará la ira del Krampus, un ser mitológico que acecha al niño y a sus parientes para atormentarles las fiestas y hacerles vivir un infierno. Para enfrentarse al Krampus y salvar la vida, Max y los suyos tendrán que dejar a un lado sus diferencias y unir sus fuerzas contra el monstruo.",2015-12-04,"[27, 35, 14]",Krampus,en,Krampus: Maldita Navidad,/vpip36rKLNonjYAZkJSPxM5RCn8.jpg,20.175,1831,False,6.2,movie,/huGfqEsDxpJakHPEEn9UxQTWsrV.jpg,False,"El espíritu de la Navidad simboliza la unión familiar y en la generosidad, pero cuando Max ve que su familia se resquebraja pierde la fe en estos valores. Esto despertará la ira del Krampus, un ser mitológico que acecha al niño y a sus parientes para atormentarles las fiestas y hacerles vivir un infierno. Para enfrentarse al Krampus y salvar la vida, Max y los suyos tendrán que dejar a un lado sus diferencias y unir sus fuerzas contra el monstruo.",2015-12-04,"[27, 35, 14]",Krampus,en,Krampus: Maldita Navidad,/vpip36rKLNonjYAZkJSPxM5RCn8.jpg,20.175,1831,False,6.2,movie
105,312793,/i7X1Z7Oo4pJghgDmDoL1rIhyGJd.jpg,False,"Un mes después de producirse un apocalipsis zombi, un grupo de supervivientes abandona su refugio situado en un centro comercial para encontrar un lugar seguro que se rumorea que existe. El grupo está formado por cuatro hombres que por razones de seguridad ocultan sus nombres y se hacen llamar Green bay, Chicago, Brookyln y Harlem; un sheriff que acaba de despertarse de un relajante coma de seis semanas, su hijo emprendedor de tan sólo diez años y un zombie capaz de hablar que ha conseguido convencer al resto de que realmente no está muerto... Parodia de ""The Walking Dead"".",2015-03-20,"[35, 27]",The Walking Deceased,en,The Walking Deceased,,15.136,168,False,5.3,movie,/i7X1Z7Oo4pJghgDmDoL1rIhyGJd.jpg,False,"Un mes después de producirse un apocalipsis zombi, un grupo de supervivientes abandona su refugio situado en un centro comercial para encontrar un lugar seguro que se rumorea que existe. El grupo está formado por cuatro hombres que por razones de seguridad ocultan sus nombres y se hacen llamar Green bay, Chicago, Brookyln y Harlem; un sheriff que acaba de despertarse de un relajante coma de seis semanas, su hijo emprendedor de tan sólo diez años y un zombie capaz de hablar que ha conseguido convencer al resto de que realmente no está muerto... Parodia de ""The Walking Dead"".",2015-03-20,"[35, 27]",The Walking Deceased,en,The Walking Deceased,,15.136,168,False,5.3,movie
106,58151,/2AwkCFXgQMi2G5fZ0HxP0GpSNFp.jpg,False,"Durante su último año en el instituto, Charlie Brewster (Anton Yelchin) parece que por fin ha alcanzado todos sus objetivos: es uno de los estudiantes más valorados y sale con la chica más deseada del centro. Su popularidad es tal que ha comenzado a dejar de lado a su mejor amigo. Sin embargo, cuando Jerry (Colin Farrell) se convierte en su vecino, aunque, al principio, le parece un tipo genial, con el paso del tiempo empieza a percibir en él algo extraño. Desgraciadamente nadie, ni siquiera la madre de Charlie (Toni Collette), se da cuenta de nada. Después de observar que en la casa de Jerry pasan cosas extrañas, Charlie llega a la conclusión de que su vecino es un vampiro que se sirve del vecindario para cazar a sus presas. Ante la incredulidad de los demás, el protagonista deberá ingeniárselas para deshacerse del monstruo por sí solo en esta moderna versión del clásico de la comedia y el terror dirigida por Craig Gillespie.",2011-08-19,"[27, 35]",Fright Night,en,Noche de miedo (Fright Night),/llSmoD6mmfIQIQspwbckAYd110Z.jpg,15.804,1717,False,6.2,movie,/2AwkCFXgQMi2G5fZ0HxP0GpSNFp.jpg,False,"Durante su último año en el instituto, Charlie Brewster (Anton Yelchin) parece que por fin ha alcanzado todos sus objetivos: es uno de los estudiantes más valorados y sale con la chica más deseada del centro. Su popularidad es tal que ha comenzado a dejar de lado a su mejor amigo. Sin embargo, cuando Jerry (Colin Farrell) se convierte en su vecino, aunque, al principio, le parece un tipo genial, con el paso del tiempo empieza a percibir en él algo extraño. Desgraciadamente nadie, ni siquiera la madre de Charlie (Toni Collette), se da cuenta de nada. Después de observar que en la casa de Jerry pasan cosas extrañas, Charlie llega a la conclusión de que su vecino es un vampiro que se sirve del vecindario para cazar a sus presas. Ante la incredulidad de los demás, el protagonista deberá ingeniárselas para deshacerse del monstruo por sí solo en esta moderna versión del clásico de la comedia y el terror dirigida por Craig Gillespie.",2011-08-19,"[27, 35]",Fright Night,en,Noche de miedo (Fright Night),/llSmoD6mmfIQIQspwbckAYd110Z.jpg,15.804,1717,False,6.2,movie
107,9406,/49qfumITDLKoqfaovwVKujczpFf.jpg,False,"Un joven americano, Andy, se encuentra de vacaciones en París, junto a dos amigos, Brad y Chris. Una noche en la que se disponen a hacer jumping en la Torre Eiffel, Andy rescata a una chica, Serafine, que trata de suicidarse. La joven se marcha y él, que queda prendado de ella, trata de localizarla. Serafine oculta un oscuro secreto, un secreto que el americano va descubrir muy pronto....",1997-12-25,"[27, 35]",An American Werewolf in Paris,en,Un hombre lobo americano en París,/3umSuaSibCcNGAnsWYUyauLTZwE.jpg,16.796,580,False,6.0,movie,/49qfumITDLKoqfaovwVKujczpFf.jpg,False,"Un joven americano, Andy, se encuentra de vacaciones en París, junto a dos amigos, Brad y Chris. Una noche en la que se disponen a hacer jumping en la Torre Eiffel, Andy rescata a una chica, Serafine, que trata de suicidarse. La joven se marcha y él, que queda prendado de ella, trata de localizarla. Serafine oculta un oscuro secreto, un secreto que el americano va descubrir muy pronto....",1997-12-25,"[27, 35]",An American Werewolf in Paris,en,Un hombre lobo americano en París,/3umSuaSibCcNGAnsWYUyauLTZwE.jpg,16.796,580,False,6.0,movie
108,12110,/fKsVJpQGhhuqJybXurxuxOOi87.jpg,False,Drácula abandona su viejo castillo de Transilvania y se traslada a Londres en busca de sangre fresca. Su apetito se despertará cuando conozca a la prometida y a la hermana de un notario.,1995-12-22,"[35, 27, 14]",Dracula: Dead and Loving It,en,"Drácula, un muerto muy contento y feliz",/mWINg2BwQ2RBNIN8WSMjNbkih3d.jpg,19.787,828,False,6.0,movie,/fKsVJpQGhhuqJybXurxuxOOi87.jpg,False,Drácula abandona su viejo castillo de Transilvania y se traslada a Londres en busca de sangre fresca. Su apetito se despertará cuando conozca a la prometida y a la hermana de un notario.,1995-12-22,"[35, 27, 14]",Dracula: Dead and Loving It,en,"Drácula, un muerto muy contento y feliz",/mWINg2BwQ2RBNIN8WSMjNbkih3d.jpg,19.787,828,False,6.0,movie
109,320846,/ne2xAzlgSaWvBrYGw2LkO8W5pHi.jpg,False,"Sky Sharks es una película dirigida por Marc Fehse (Sex, Dogz and Rock n Roll) y escrita junto a A. D. Morel que cuenta la historia de un grupo de geólogos que viaja al Ártico para descubrir un laboratorio que utilizaban los nazis en los últimos días de la Segunda Guerra Mundial para realizar experimentos. Al encontrar el laboratorio, por accidente los geólogos activan el último experimento de los nazis: tiburones modificados genética y tecnológicamente. Los tiburones causan el caos y un grupo especializado debe frenarlos con armas si no quieren que toda la situación se convierta en un gran desastre con repercusiones terribles.",2020-08-27,"[27, 878, 35]",Sky Sharks,en,Sky Sharks,/wKAidKCypwuxtZfZ4iP584PsWXV.jpg,19.711,72,False,5.0,movie,/ne2xAzlgSaWvBrYGw2LkO8W5pHi.jpg,False,"Sky Sharks es una película dirigida por Marc Fehse (Sex, Dogz and Rock n Roll) y escrita junto a A. D. Morel que cuenta la historia de un grupo de geólogos que viaja al Ártico para descubrir un laboratorio que utilizaban los nazis en los últimos días de la Segunda Guerra Mundial para realizar experimentos. Al encontrar el laboratorio, por accidente los geólogos activan el último experimento de los nazis: tiburones modificados genética y tecnológicamente. Los tiburones causan el caos y un grupo especializado debe frenarlos con armas si no quieren que toda la situación se convierta en un gran desastre con repercusiones terribles.",2020-08-27,"[27, 878, 35]",Sky Sharks,en,Sky Sharks,/wKAidKCypwuxtZfZ4iP584PsWXV.jpg,19.711,72,False,5.0,movie
110,730769,/8HmvuuB45ZI3Ph8Z0BaxaWKPd1.jpg,False,"La pequeña carnicería de Sophie y Vincent está al borde de la bancarrota y su matrimonio se está desmoronando. Sus vidas dan un vuelco cuando Vincent mata accidentalmente a un activista vegano que destrozó su tienda. Abrumados y aterrorizados por ser acusados de asesinato, su única solución es deshacerse del cuerpo convirtiéndolo en jamón. Para su sorpresa, el jamón es tan popular que puede salvar su negocio... ¡eso si están listos para seguir ""cazando""!",2022-10-07,"[35, 27]",Barbaque,fr,Barbacoa,/m7PPrarwUl0NKxytocLoYZ0N4aP.jpg,10.994,300,False,6.6,movie,/8HmvuuB45ZI3Ph8Z0BaxaWKPd1.jpg,False,"La pequeña carnicería de Sophie y Vincent está al borde de la bancarrota y su matrimonio se está desmoronando. Sus vidas dan un vuelco cuando Vincent mata accidentalmente a un activista vegano que destrozó su tienda. Abrumados y aterrorizados por ser acusados de asesinato, su única solución es deshacerse del cuerpo convirtiéndolo en jamón. Para su sorpresa, el jamón es tan popular que puede salvar su negocio... ¡eso si están listos para seguir ""cazando""!",2022-10-07,"[35, 27]",Barbaque,fr,Barbacoa,/m7PPrarwUl0NKxytocLoYZ0N4aP.jpg,10.994,300,False,6.6,movie
